client_id,full_name,city,email,age,gender,annual_income,credit_score,debt_ratio,loan_amount,owns_home,loan_purpose,employment,years_job
C03481,Guy Moreau,Delahayedan,guyguillaume@example.net,32,M,48132.29,613.0,29.34,16645.08,Oui,Consommation,Sans Emploi,3.8
C00687,Madeleine Guillon,Vidal-sur-Durand,massevincent@example.com,51,F,50273.89,626.0,28.93,21400.9,Autre,Éducation,Retraité,10.8
C03731,Alfred Huet,Sainte MichelBourg,cbarthelemy@example.com,67,M,,705.0,26.29,10792.3,Non,Éducation,Sans Emploi,3.0
C01608,Raymond Salmon-Raymond,Gosselin,vaillantastrid@example.org,31,F,57745.85,730.0,19.62,17503.87,Oui,Achat Maison,Sans Emploi,5.1
C04084,Camille Guichard,Ribeiro,navarroodette@example.com,46,M,58289.12,706.0,10.3,27850.17,Oui,Consommation,CDD,11.2
C03402,Céline Pierre,Leleu,lroche@example.org,26,M,63254.29,635.0,22.19,14308.8,Non,Rénovation,CDI,1.9
C01009,Amélie du Muller,Verdier,sophie06@example.com,47,M,44826.62,602.0,27.01,18074.49,Non,Consommation,CDI,1.4
C02408,Frédérique Delannoy,Briand,maryse45@example.org,44,F,40722.13,749.0,11.39,22380.34,Oui,Rénovation,CDI,3.3
C01092,Nathalie-Alexandria Vidal,Marty,salmonmaggie@example.net,66,F,43270.37,696.0,7.77,31552.43,Oui,Auto,Freelance,15.9
C01327,Valentine Guillon,Léger,laure85@example.com,22,M,44491.54,638.0,26.42,12717.2,Oui,Business,CDI,0.3
C01677,Benoît Pages,Michaud,thibault79@example.net,41,F,,741.0,25.53,13802.19,Non,Consommation,Sans Emploi,3.3
C01999,Aimé Bouchet,Saint Louisenec,chevallieredouard@example.com,34,F,34714.59,760.0,9.3,17560.41,Non,Éducation,CDI,0.0
C01310,Catherine Boulay,Saint Gérard,dweiss@example.org,47,F,,709.0,38.12,24205.14,Oui,Consommation,CDI,7.9
C03258,Hugues Caron,Boutin-sur-Bègue,ogros@example.net,50,M,57549.32,644.0,16.41,30779.7,Non,Éducation,CDI,11.4
C01987,Rémy Gay,Da Silvadan,echauvin@example.com,30,M,61935.54,588.0,9.29,19348.14,Non,Auto,Freelance,1.0
C03648,Joseph Bègue,Saint Jeanninenec,pichonremy@example.net,74,F,39383.78,735.0,6.53,19663.4,Non,Auto,Retraité,3.5
C00344,David Faivre,Saint Benoît-la-Forêt,loiseaujacqueline@example.org,69,M,59153.91,793.0,45.97,27359.19,Non,Rénovation,CDD,16.6
C04483,Jules-Gilles Perret,Diaz-sur-Girard,mauricesuzanne@example.net,21,F,25668.28,646.0,64.61,18213.55,Oui,Auto,CDI,3.4
C00986,Andrée Ruiz,Gillet,uaubert@example.org,53,F,27648.35,671.0,23.45,16733.69,Non,Auto,CDI,1.6
C04545,Capucine Dijoux,Marchand,arthur58@example.org,61,F,29600.08,627.0,45.56,23201.54,Oui,Rénovation,CDI,2.3
C03807,Sylvie Bernier-Roussel,Leroydan,michaudmarine@example.org,26,F,44470.21,614.0,61.51,9745.35,Oui,Consommation,CDI,6.7
C04313,Benoît Michel,Nicolas-sur-Jacques,gregoirebruneau@example.com,23,M,34182.66,,58.44,10772.43,Non,Business,Freelance,1.5
C04002,Thibaut-Eugène Lagarde,Brunnec,reynaudgabrielle@example.org,20,F,35357.21,590.0,44.58,4972.06,Non,Business,Retraité,0.6
C03091,Rémy Petitjean,Saint Océane,arnaude13@example.net,40,F,,593.0,46.43,11780.44,Non,Consommation,CDI,0.1
C03961,Benjamin de la Meunier,Roy,diasmichelle@example.net,66,F,40468.0,594.0,7.07,14852.42,Oui,Rénovation,CDI,38.4
C01142,Audrey Normand,Pereiraboeuf,legrandchristophe@example.com,71,F,46086.08,555.0,3.98,11799.43,Oui,Éducation,Freelance,0.0
C02358,Théodore-Antoine Marin,Leclercq-la-Forêt,yves26@example.com,53,M,,725.0,42.01,4271.51,Oui,Éducation,Sans Emploi,0.4
C01198,Stéphane Neveu,Rey,alix23@example.net,63,M,43900.53,811.0,44.02,14756.08,Oui,Rénovation,Sans Emploi,2.4
C00085,Valentine-Camille Laporte,Tessier-sur-Baudry,adelaide99@example.net,57,M,58314.65,834.0,16.84,18052.31,Non,Achat Maison,Freelance,0.3
C01518,Michelle Thibault,Saint Élodie-les-Bains,emiliehubert@example.org,46,M,80762.44,695.0,46.14,20259.7,Non,Auto,CDI,1.7
C00516,Isabelle de la Klein,Saint Laurencedan,theophilelenoir@example.org,68,F,47216.75,555.0,30.29,6860.71,Non,Achat Maison,Freelance,3.2
C01381,Joseph Gaudin,Denis,laurelelievre@example.com,34,F,37663.13,531.0,46.21,15797.21,Oui,Éducation,Freelance,6.8
C02716,Michel Blondel,ChauvetVille,louis25@example.com,42,M,65791.31,788.0,29.33,13594.07,Non,Achat Maison,CDI,5.6
C03084,Auguste Dupuy-Denis,Devaux-sur-Guichard,benardeugene@example.com,37,F,12000.0,672.0,25.72,6184.16,Non,Rénovation,Freelance,14.1
C01014,Virginie Leleu,Renard,wmarchand@example.org,47,F,23258.4,786.0,16.08,16912.49,Oui,Achat Maison,CDI,1.1
C00128,Guillaume Marty,GuichardVille,bruneljulien@example.com,50,M,34955.15,671.0,23.82,9179.83,Oui,Éducation,Freelance,11.1
C01364,Dominique Cohen,GarciaBourg,jacquotdenise@example.net,49,F,35682.81,722.0,59.79,8754.11,Oui,Consommation,CDI,3.7
C03623,Adrien Vallée de la Noël,Saint Denise,hschmitt@example.net,43,M,63851.47,695.0,5.57,42.98,Oui,Business,CDI,5.1
C04845,Noël Roger,Blanchard-la-Forêt,lperrier@example.com,61,M,31628.22,624.0,54.14,9925.97,Non,Éducation,CDI,3.9
C00891,Paulette Godard,Poulain,vmasson@example.net,58,F,55489.56,840.0,37.16,17327.28,Non,Rénovation,Retraité,1.7
C02793,Agathe-Sylvie Guibert,Blanchard-la-Forêt,capucinevalette@example.com,48,F,47816.26,663.0,20.47,522.16,Non,Éducation,CDD,0.4
C04239,Gilles Rossi de la Leblanc,Olivier-la-Forêt,jfernandez@example.org,31,M,43306.16,768.0,33.34,6214.26,Oui,Éducation,CDD,0.1
C01359,Bertrand Laroche,Sainte AntoineBourg,alixmaillet@example.net,38,M,52865.85,837.0,43.63,4412.22,Oui,Auto,CDD,2.1
C00307,David Lejeune,Boulaynec,henriette36@example.net,49,F,,694.0,54.55,16926.2,Oui,Rénovation,Sans Emploi,2.7
C01661,Colette Raymond,Sainte Michelledan,cordiermaggie@example.com,52,M,56066.07,699.0,43.8,15770.72,Oui,Éducation,CDI,2.4
C02431,Édouard-Nicolas Nguyen,Carpentier,luceprevost@example.net,47,F,69918.2,640.0,59.39,4181.03,Non,Achat Maison,CDI,0.7
C03934,Virginie Picard,Labbé,aurore03@example.net,28,F,51636.48,650.0,17.02,18324.55,Non,Rénovation,Freelance,9.9
C01317,Stéphane Giraud,Sainte Édouardnec,mariannegomez@example.net,51,M,,722.0,20.93,28335.72,Non,Auto,Sans Emploi,8.5
C04304,Aimée Maréchal,Allain,leclercqlaure@example.org,56,F,44469.42,684.0,48.6,21757.54,Non,Rénovation,CDI,1.6
C02474,Pauline du Gauthier,Mercierboeuf,marchandmarguerite@example.com,23,F,60277.74,681.0,43.53,28875.15,Autre,Auto,CDI,1.7
C02542,Marianne Renault,Gomes,emilie18@example.org,72,M,63214.81,661.0,18.33,13203.09,Oui,Achat Maison,CDD,9.9
C01246,Vincent Dijoux,Schmitt,susanne44@example.org,67,M,74862.16,571.0,36.71,23068.02,Non,Consommation,CDI,2.1
C01208,Lucie-Susan Lemaire,Sainte Thérèse,darnaud@example.com,34,M,47051.59,679.0,32.01,2742.31,Oui,Achat Maison,CDI,2.4
C00216,Frédérique Monnier,Humbert-sur-Mer,louiselopes@example.net,22,M,,699.0,11.24,15677.52,Oui,Éducation,Sans Emploi,2.1
C04293,Philippe Millet,Gillet,bgilles@example.com,23,F,50966.88,729.0,46.97,14632.92,Oui,Achat Maison,Sans Emploi,0.9
C03062,Christophe Bruneau,Godard,andre76@example.net,39,M,37425.28,714.0,45.69,5396.93,Non,Business,Retraité,4.1
C01239,René-Thierry Rousseau,Leconte-sur-Martel,veronique28@example.com,20,M,79440.0,615.0,13.21,21297.78,Oui,Éducation,CDI,1.7
C02289,Agnès Salmon-David,Moulin,alice93@example.net,41,F,48657.03,649.0,62.54,1640.84,Non,Achat Maison,Freelance,4.6
C02740,Éléonore Robert,Bouvet-sur-Mer,valerieleveque@example.net,28,M,55359.42,599.0,38.03,11126.26,Oui,Consommation,CDI,2.2
C00275,Alex De Sousa,Dupré-sur-Roux,benjamin47@example.org,45,M,37774.3,679.0,18.36,14851.33,Oui,Rénovation,CDD,4.8
C00489,Thierry Gaillard,Delannoyboeuf,hortense59@example.com,52,F,26584.92,592.0,48.3,13670.1,Oui,Auto,CDI,7.9
C01035,Françoise Sauvage,Saint Rémy,danielle48@example.org,60,F,51337.46,691.0,31.74,1820.0,Non,Business,CDI,11.7
C01229,Manon-Danielle François,Reynaud,abonnet@example.net,34,F,42022.16,637.0,26.38,25394.81,Non,Achat Maison,CDI,0.5
C04586,Louise Jacquet-Colas,Mendèsnec,lucybouvet@example.com,30,F,37045.43,776.0,44.37,17359.01,Non,Business,Freelance,7.5
C01008,Emmanuel Hubert,Boutin,arnaude09@example.net,59,F,52504.63,528.0,25.67,14295.64,Oui,Achat Maison,Freelance,11.1
C04690,Xavier Julien,Martins-sur-Mer,simonelagarde@example.org,18,M,41359.95,651.0,50.58,19309.29,Oui,Éducation,CDI,1.2
C04026,Josette David,Marinboeuf,agnes48@example.net,29,M,54477.02,731.0,46.32,6436.12,Oui,Rénovation,CDI,0.8
C03182,François-Stéphane Jacob,Becker-sur-Royer,verdiercharles@example.org,60,M,51879.4,707.0,67.97,3584.2,Non,Auto,Freelance,0.5
C02532,Cécile Gautier,Saint Éléonore,constance14@example.org,70,M,51617.53,722.0,20.31,20350.69,Autre,Consommation,CDD,5.7
C04169,Michel Tessier,Saint MarieVille,marcelle-goff@example.com,56,F,13824.07,779.0,46.91,21570.03,Non,Consommation,CDI,1.0
C01058,Valentine Bonnet,Pierre-sur-Thomas,paulette62@example.com,42,F,,679.0,24.18,12963.42,Non,Rénovation,Sans Emploi,4.6
C02166,Charlotte-Sabine Bertin,Fournier-sur-Mary,diane57@example.org,36,F,29699.92,580.0,20.04,26160.82,Non,Consommation,CDI,0.9
C04579,Alice Grenier,Charpentierdan,richardvallet@example.net,34,F,47766.7,636.0,16.24,19909.06,Non,Éducation,Retraité,5.6
C00281,Simone Samson,Chevalierboeuf,cecile06@example.net,45,M,54752.42,618.0,37.37,5669.29,Oui,Achat Maison,CDD,2.6
C03565,Agathe Benard,Perretboeuf,spoirier@example.com,32,F,77209.58,711.0,9.32,4048.24,Non,Achat Maison,CDI,2.8
C01316,Valérie-Dominique Valette,Noël,nathalielegrand@example.net,58,M,81936.79,597.0,24.15,12896.36,Autre,Achat Maison,CDI,3.6
C04979,Théophile-Marcel Laroche,Allarddan,charlesbertin@example.net,52,F,34334.28,686.0,43.43,11228.69,Oui,Consommation,Freelance,4.1
C00968,Georges Costa,Muller,alefevre@example.org,70,M,51762.57,686.0,7.81,3913.49,Non,Business,Freelance,5.4
C03126,Véronique Boyer Le Robert,Brun-la-Forêt,elisabethlemoine@example.org,65,F,,569.0,29.99,17501.32,Non,Rénovation,Sans Emploi,8.9
C03920,Patrick de la Perez,Sainte Jeanninedan,charlotte72@example.org,71,M,49551.58,675.0,18.19,2144.68,Non,Auto,CDD,3.4
C03166,André Gillet,Letellier-sur-Traore,gillesdubois@example.com,60,M,60467.17,535.0,25.16,3131.61,Non,Rénovation,CDD,5.7
C03519,Nathalie Sauvage,Fabre,pcarre@example.com,70,F,,730.0,26.5,13230.21,Non,Auto,Sans Emploi,14.7
C00619,Luc Roux,Saint Émile,marchandmargot@example.org,25,M,74622.99,661.0,23.74,12866.46,Non,Éducation,CDI,5.1
C03346,Gérard Bonnin,Rouxnec,marcelleperez@example.org,52,F,27984.25,648.0,13.62,14034.17,Non,Business,CDI,4.2
C01742,Antoine Jacquet,Dufour,bernadettecolin@example.com,43,M,,774.0,9.97,12739.99,Oui,Achat Maison,Sans Emploi,9.5
C01390,Claire Denis-Dupont,Garnier,rocheolivier@example.com,35,M,46419.52,693.0,9.62,20393.72,Non,Business,Retraité,13.7
C04050,Eugène Giraud,HebertBourg,xduval@example.net,36,F,37658.63,754.0,18.11,16618.85,Non,Rénovation,CDI,2.5
C01847,Marianne Delaunay,VidalBourg,lemoinetherese@example.org,48,F,44606.42,850.0,39.14,13739.81,Oui,Achat Maison,CDD,6.0
C01579,Alain Marchand,Saint Raymondboeuf,patriciaperret@example.net,52,M,,728.0,45.67,9209.6,Oui,Achat Maison,Sans Emploi,1.4
C01655,Richard-Jules De Sousa,Leblanc-sur-Caron,rda-costa@example.org,31,M,,393.0,40.5,19479.17,Oui,Consommation,Sans Emploi,1.4
C02352,Jeannine-Zoé Robin,SimonVille,pcarre@example.org,58,F,42588.36,643.0,61.15,26769.22,Oui,Éducation,CDI,2.4
C02212,Josette Techer,Royer,gchevallier@example.net,52,F,,843.0,45.94,15351.47,Oui,Consommation,Sans Emploi,4.0
C02020,Sébastien Petitjean,Sainte Vincent,jacqueslemoine@example.org,35,M,20152.81,760.0,39.07,10240.36,Oui,Éducation,CDI,5.5
C04973,Patrick Le Goff,Lelièvre,rmarin@example.com,62,M,48510.46,650.0,16.77,4559.09,Non,Business,CDD,7.6
C01956,Valérie-Audrey Blanchard,Vaillant,alix60@example.com,48,M,,673.0,32.48,10921.5,Non,Auto,Sans Emploi,3.5
C01307,Catherine Adam,Duhamel-la-Forêt,thibaultcapucine@example.com,31,F,40739.89,804.0,15.28,14721.74,Non,Consommation,CDD,0.9
C02003,Bernadette Boyer de la Joseph,Rey,danielvalentin@example.net,44,M,66444.64,709.0,32.44,11728.64,Oui,Achat Maison,CDI,1.4
C04456,Jacques Benard,Hervé-sur-Mendès,christinebertin@example.org,51,M,73992.14,697.0,20.92,8864.01,Oui,Rénovation,CDD,0.3
C00575,Honoré Chauvin,Barbe,lorraine13@example.com,39,F,39607.1,596.0,27.53,19417.96,Non,Éducation,CDD,4.7
C04089,Josette Philippe,Hamon-sur-Devaux,marcelle57@example.org,73,M,63319.16,630.0,15.96,20596.72,Non,Consommation,Freelance,4.2
C04320,Chantal Mallet,Wagner-la-Forêt,cecile80@example.org,55,F,31085.53,721.0,16.88,4243.73,Oui,Éducation,CDI,4.4
C04437,Monique de Marion,Olivierboeuf,auguste62@example.net,72,F,36622.24,763.0,26.58,20731.1,Oui,Achat Maison,CDI,1.6
C01706,Jacques Lévêque,Monnier,nathgosselin@example.com,74,M,58335.25,669.0,35.1,23297.22,Non,Business,CDI,1.3
C03742,Maggie Charles de la Boulay,Sainte Rémy,bbouvier@example.net,71,M,68739.57,673.0,44.96,9777.8,Non,Business,Sans Emploi,0.1
C03470,Léon Jacquet,Léger,gregoirefischer@example.com,30,M,12000.0,691.0,22.67,14924.52,Non,Auto,CDD,15.3
C01280,Arthur Bertin,GrosBourg,arthur93@example.net,60,M,51855.05,784.0,37.52,33883.12,Non,Auto,Freelance,8.0
C00861,Susan Leleu,Tessier,guyonaurore@example.com,70,M,42719.61,733.0,41.58,4898.53,Oui,Consommation,CDI,3.3
C04145,Inès Mallet,Riou,emile30@example.com,33,M,32975.49,661.0,15.5,1006.37,Non,Business,CDI,6.6
C01801,Michel de Deschamps,Saint Théodore-les-Bains,adrienne96@example.org,44,F,30299.03,558.0,10.21,16099.07,Oui,Consommation,CDI,0.7
C01628,Alfred Philippe-Jacques,Sainte Frédéricboeuf,diane67@example.net,40,F,22222.38,681.0,32.71,14663.64,Non,Auto,CDI,2.7
C01993,Gilbert Bègue,Maillotdan,xberthelot@example.net,54,M,47573.32,750.0,33.98,4704.96,Non,Rénovation,CDI,2.3
C02639,Odette François-Guillet,Saint Émilie,thibaultschneider@example.org,66,F,49324.39,791.0,15.06,25218.49,Autre,Auto,Freelance,11.9
C00269,Simone Le Arnaud,RollandVille,zachariesimon@example.net,51,F,44418.05,725.0,46.12,11666.55,Oui,Éducation,Freelance,0.8
C00629,Clémence Seguin,Le Rouxdan,emile36@example.com,38,F,28753.73,812.0,26.87,9667.12,Non,Éducation,CDI,3.1
C03081,Julien de la Humbert,Gautiernec,chantal23@example.net,64,M,,577.0,56.19,9805.12,Oui,Auto,Sans Emploi,2.2
C02334,Susan Caron,Malletboeuf,galletvalentine@example.com,49,M,,801.0,16.73,23084.64,Non,Rénovation,Sans Emploi,17.2
C02966,Aimé Bonnet,Benarddan,masseaugustin@example.net,31,F,29730.73,658.0,26.15,14929.11,Non,Auto,CDD,40.0
C00300,Sébastien Jacob-Rey,Roche-la-Forêt,iboutin@example.net,38,F,36929.2,566.0,50.37,18529.86,Non,Achat Maison,CDI,8.6
C00459,Arnaude Le Pinto,Descamps,delattremadeleine@example.org,24,F,30926.26,,12.24,15511.12,Non,Business,Freelance,0.5
C01447,Jules Marion,Giraud,gomesnicolas@example.org,72,M,74641.69,521.0,18.37,27680.43,Oui,Éducation,CDD,4.7
C01472,Rémy Gilbert,Saint Adrien-sur-Mer,marcvallet@example.org,43,M,85356.24,760.0,46.29,24415.08,Non,Consommation,Freelance,5.8
C02046,Suzanne de la Traore,Chrétien,perrieroceane@example.org,43,F,27862.89,791.0,25.19,14091.73,Oui,Achat Maison,CDD,3.6
C04228,Anastasie Julien-Couturier,Leroux,adamjeannine@example.net,37,F,38439.25,719.0,22.58,16143.79,Non,Consommation,CDD,10.9
C03764,Gilles-Paul Rodriguez,Rocher-sur-Voisin,pierre81@example.com,41,M,74560.51,582.0,33.79,4029.64,Oui,Éducation,CDD,0.8
C02113,Noël Peron,Sainte Rémy-sur-Mer,roger80@example.com,69,M,34120.19,689.0,26.07,6526.37,Non,Rénovation,CDD,2.6
C00027,Franck Duhamel,Benoit-sur-Mer,hhubert@example.org,64,F,,631.0,24.1,19313.11,Oui,Business,Sans Emploi,2.8
C03839,Pénélope-Simone Dijoux,Godard,martin12@example.com,72,F,60953.88,745.0,33.07,32753.67,Non,Éducation,CDI,10.8
C04523,Anne Normand-Besson,Tessier,gilbert46@example.net,74,M,30440.96,755.0,17.61,7469.4,Non,Rénovation,CDD,1.4
C00837,Christiane Ribeiro Le Marion,Lesage-la-Forêt,william73@example.org,29,F,27711.84,742.0,17.12,5991.12,Autre,Achat Maison,CDI,10.9
C03826,Nathalie Julien,Saint Maryse,martinezbrigitte@example.org,37,F,46442.0,678.0,31.88,13406.48,Oui,Business,CDI,7.0
C02008,Laure Lecoq,Riou-sur-Pineau,letellierlucas@example.net,62,F,31037.01,726.0,67.58,972.71,Non,Consommation,CDI,8.2
C04908,Isabelle Texier,Laineboeuf,ssimon@example.org,63,F,12000.0,640.0,11.23,27399.96,Oui,Achat Maison,CDD,12.7
C00503,Anastasie Delaunay,Saint Élise,hlanglois@example.net,67,F,30286.36,626.0,42.2,10607.6,Autre,Consommation,Sans Emploi,2.0
C03206,Grégoire Roux,Roussel,timotheeramos@example.com,74,F,38141.88,761.0,10.61,18006.86,Oui,Auto,CDD,0.9
C04305,Lucie-Adèle Ferrand,Leleu,andreroux@example.com,61,F,34508.29,617.0,36.67,22341.48,Non,Auto,Freelance,1.2
C00380,Céline Vallet,Clerc,fleurycecile@example.net,18,M,72080.12,712.0,7.26,7481.36,Non,Business,Retraité,4.9
C01851,Olivier Meyer,Lemaire-sur-Da Costa,sloiseau@example.com,32,M,,718.0,26.38,20063.05,Non,Auto,Sans Emploi,2.6
C01525,Adrienne Le Menard,CosteBourg,uguerin@example.com,20,F,,786.0,26.32,16463.38,Autre,Éducation,Sans Emploi,2.9
C02365,Gilbert Courtois-Jacob,Charpentier,xsanchez@example.org,22,M,,726.0,17.98,301.44,Non,Auto,Sans Emploi,7.5
C04147,Benoît Delaunay,Mallet-la-Forêt,elisabethgautier@example.com,66,M,55302.19,761.0,7.82,30163.3,Non,Business,CDD,10.1
C03052,Valérie Imbert,Sainte Diane,guy64@example.org,60,M,52783.37,754.0,20.65,15969.38,Non,Business,CDI,1.1
C02884,Timothée Samson,BrunetBourg,zfouquet@example.com,38,M,38884.96,717.0,46.2,21231.38,Oui,Achat Maison,CDI,7.3
C02340,Étienne Leroy,Guillou-sur-Allain,tmoreau@example.org,42,F,36337.33,690.0,27.39,7181.53,Oui,Rénovation,CDD,1.6
C00374,David-Christophe Gimenez,Chauvet,laurencejoubert@example.com,68,M,40826.72,708.0,53.87,10664.64,Non,Achat Maison,CDI,1.7
C03260,Antoinette Marie,Fournier-les-Bains,qchevalier@example.net,42,M,46808.14,676.0,32.3,11415.69,Oui,Auto,CDD,2.3
C02381,Thomas Le Bouvier,Courtois-sur-Mer,mathilde48@example.net,43,F,55850.65,628.0,22.43,3631.52,Oui,Auto,CDI,0.6
C04310,Sébastien Le Auger,Boutin-la-Forêt,christophegrondin@example.org,47,M,36204.6,622.0,40.19,2272.58,Non,Rénovation,CDI,1.2
C00939,Guillaume Morin,Lefortboeuf,aurelie53@example.org,46,F,42947.13,660.0,28.59,10017.52,Non,Rénovation,CDI,1.8
C04198,Honoré Auger de la Duhamel,Saint Constance,maillardmartine@example.net,72,F,40763.44,599.0,20.18,22298.9,Oui,Achat Maison,Sans Emploi,13.2
C04165,Jeanne Brun,Pelletier,alexandre40@example.org,56,F,33953.18,669.0,42.65,10165.33,Oui,Achat Maison,Retraité,0.8
C02799,Stéphanie Pascal,Lopes,vpires@example.net,40,M,39342.33,731.0,57.67,18522.77,Non,Business,Retraité,6.1
C02147,Bernard Gaillard,Lambert,lemoinepatricia@example.com,71,M,57287.31,600.0,58.58,15517.53,Oui,Rénovation,CDI,0.3
C03817,Renée Charpentier,Petitjean,matthieu53@example.net,63,F,18550.66,768.0,22.68,27058.61,Oui,Consommation,CDI,1.1
C04541,Anouk Maillot-Hoarau,Sainte Marianne-sur-Mer,chauveauanais@example.net,53,M,72747.81,557.0,66.59,19166.33,Oui,Business,CDI,4.3
C04216,Rémy Dumas,Rousseau,aimee08@example.org,45,F,26167.76,659.0,34.38,3117.35,Non,Achat Maison,Sans Emploi,18.5
C02068,Lorraine-Patricia Lemonnier,Millet-la-Forêt,gauthierdenis@example.org,36,F,41981.74,670.0,53.72,14145.81,Oui,Achat Maison,CDD,4.7
C00529,Maggie Weiss,Benard,vhebert@example.net,70,M,71525.29,788.0,28.27,16051.6,Non,Rénovation,Freelance,4.3
C04605,Margaud Boyer-Marie,Hoareau,michellorraine@example.com,44,M,56045.56,832.0,50.27,9550.14,Non,Business,Freelance,1.7
C00636,Thomas Michel du Aubry,Sainte Franck-la-Forêt,jacquesleroy@example.org,31,F,32134.39,666.0,32.56,11881.51,Autre,Business,CDI,2.6
C01269,Bertrand Maréchal,Voisin-les-Bains,lblin@example.net,20,F,12000.0,618.0,45.49,22077.88,Non,Rénovation,CDI,9.3
C00185,André Bertin,Berger,michaudeleonore@example.org,43,F,50587.31,637.0,16.5,30908.12,Non,Rénovation,CDI,3.4
C04350,Alix Michel,Sainte ÉmilieVille,cpires@example.org,52,F,44273.14,648.0,6.43,7146.72,Non,Business,Sans Emploi,0.5
C03179,Bertrand Pereira de Normand,Guichard-sur-Lopes,ponsnathalie@example.net,27,M,,702.0,43.04,20400.67,Non,Achat Maison,CDI,1.4
C03454,Philippine Cohen,Collin-sur-Masson,honorelacombe@example.com,64,M,61276.96,662.0,20.77,3606.1,Oui,Achat Maison,Sans Emploi,1.0
C01797,Cécile de la Merle,Mallet-sur-Brun,monique91@example.net,28,F,54055.38,645.0,53.28,35509.24,Oui,Consommation,CDD,8.7
C02979,Julien Sauvage-Maurice,Sainte Sabine,odetteperrot@example.org,45,F,30663.28,619.0,9.69,12209.32,Non,Achat Maison,Freelance,0.0
C01441,Marthe Barre,Delahaye-sur-Mer,audreyfouquet@example.net,47,M,55994.31,729.0,34.1,8693.04,Autre,Auto,CDI,7.0
C03427,Guillaume Perez,GeorgesVille,jacques98@example.com,68,F,47180.57,779.0,56.77,12815.51,Oui,Achat Maison,CDD,0.9
C04905,Noël Fleury,Descamps,capucinehardy@example.org,54,M,56543.8,731.0,38.4,15629.65,Oui,Éducation,Freelance,6.8
C01535,Alice Leduc-Guichard,Saint Nath,laurencebarre@example.org,19,M,77208.23,747.0,15.43,12630.41,Oui,Achat Maison,CDI,2.8
C03443,Franck Marchal,Evrard,lacroixlucie@example.com,30,F,55681.3,747.0,40.06,17349.59,Oui,Éducation,Freelance,2.6
C01273,Édouard Duval,Saint Agathe-les-Bains,mgomes@example.org,56,F,27098.12,751.0,19.25,20478.21,Oui,Auto,CDD,1.8
C02467,Paul Laine,Grondin,emilebesnard@example.net,56,M,59901.43,850.0,54.71,8557.54,Autre,Business,Freelance,14.0
C00607,Isaac Verdier,Leclercq,aurorelebon@example.net,47,F,23834.77,751.0,3.08,5620.34,Non,Consommation,CDI,10.3
C03513,Franck Richard,Guillon-sur-Cordier,alice15@example.net,26,F,45885.56,616.0,31.94,17040.66,Oui,Éducation,CDI,1.7
C01712,Denis Girard-Maillet,Delannoy,zacharieberger@example.org,68,M,,612.0,48.45,27887.81,Oui,Consommation,CDI,4.7
C02199,Laetitia Legros,Cousin,capucine79@example.com,27,F,27837.95,724.0,29.49,14725.52,Oui,Auto,CDI,0.8
C00955,Adrienne-Danielle Besnard,Fontaine-sur-Mer,susanneleleu@example.com,52,F,41790.25,581.0,47.05,12108.43,Oui,Rénovation,CDI,4.0
C02579,Élise Merle,Lemoine-sur-Hamon,philippinejacques@example.net,50,F,17433.58,764.0,9.55,26569.79,Oui,Business,Freelance,4.3
C03897,Gabriel Lefort,Sainte David,pruvostjerome@example.org,19,M,94330.47,658.0,4.9,14883.9,Non,Business,CDI,1.2
C04996,Catherine Ollivier,Martinez,olebreton@example.net,60,M,61818.57,551.0,40.77,11688.52,Non,Éducation,CDD,4.8
